"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2020045287,23,"08","01","02","03",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","Y",1,"000","","","","PA"
2020110095,99,"09","","","",""," ","9","1","0","1","9","  "," ",1,"1","99","01","M","N",1,"","","","","ZZ"
2020030186,66,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2020018433,54,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020007501,47,"08","02","03","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","Y",1,"","","","","PA"
2020018996,29,"09","00","","",""," ","0","1","0","0","0","  "," ",2,"1","03","01","M","N",2,"","","","","MD"
2020011510,21,"00","00","","",""," ","0","1","0","1","0","  "," ",4,"1","03","01","F","N",2,"","","","","PA"
2020101224,63,"08","02","03","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2021000168,19,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"","","","","PA"
2020051149,26,"09","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020079916,71,"00","00","","",""," ","9","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020041475,22,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2020073804,58,"09","00","","",""," ","0","0","0","0","0","  "," ",3,"2","03","06","M","N",1,"","","","","PA"
2020109477,18,"09","00","","",""," ","1","0","0","0","0","  "," ",1,"1","99","01","M","N",1,"","","","","PA"
2020017320,70,"00","","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",4,"","","","","PA"
2020074558,24,"09","00","","",""," ","1","1","0","1","3","  "," ",1,"1","00","01","M","Y",1,"","","","","PA"
